Division,District,Thana / Police Station,Thana Type,Area (km²),Population,Density (/km²),Year Estd.,OC Rank,Annual FIRs,Annual GDs,Flood Risk,Officers,Constables,Vehicles,Outposts,Detection Rate (%),Lockup,Male Pop.,Female Pop.,Urban Pop. (%),Working Age Pop.,Literacy Rate (%),Avg. HH Size,Total Roads (km),Paved Road (%),Electricity (%),Internet Users (%),Mobile Banking (%),Bank Branches,Hospitals/Clinics,Primary Schools,Weekly Markets,4G Coverage,Total Crimes (annual),Murder Cases,Robbery Cases,Theft Cases,Narcotics Cases,GBV/VAW Cases,Human Trafficking Risk,Cyclone Risk,Drought Risk,EPZ Zone,Port/Ferry Terminal,Border/Land Port,Tourist Area,River Police,Ethnic Minority Area,Poverty Rate (%),Agriculture Workers (%),Industry Workers (%),Service Workers (%),Unemployment (%),E-Commerce Activity,Remittance Dependency
Dhaka,Gazipur,Tongi,Industrial,55,335493,6100,1965,Inspector,299,1660,Medium,87,194,11,0,75.9,0,183738,186553,55,215090,86.2,4.19,43.4,53.2,67.9,30.8,72.6,8,3,95,22,Full,1112,7,18,522,12,6,Low,Low,Low,No,No,No,No,No,No,13.4,38.3,33.0,28.7,5.2,Medium,Low
Dhaka,Gazipur,Basan,Industrial,42,203265,4840,2005,Inspector,298,1206,Medium,47,150,7,0,71.5,0,109453,101251,55,131955,86.9,4.12,91.0,72.4,83.8,40.5,63.9,5,2,52,11,Full,710,5,20,299,11,3,Low,Low,Low,No,No,No,No,No,No,9.2,25.5,38.8,35.7,6.2,Medium,Medium
Dhaka,Gazipur,Pubail,Industrial,35,161029,4601,2008,Inspector,174,832,Medium,32,123,4,0,47.1,0,78280,74245,55,93566,80.6,4.57,49.2,62.7,74.9,39.7,66.3,3,1,47,9,Full,465,5,11,145,5,6,Low,Low,Low,No,No,No,No,No,No,7.5,25.4,32.0,42.6,6.4,Medium,Low
Dhaka,Gazipur,Gazipur Industrial North,Industrial,28,134123,4790,2010,Inspector,139,567,Medium,31,75,3,0,45.1,0,76304,77137,55,94687,76.3,4.43,54.7,46.7,72.4,26.3,86.2,3,1,33,9,Full,418,5,6,194,12,3,Low,Low,Low,No,No,No,No,No,No,10.4,38.1,33.9,28.0,4.2,Medium,Medium
Dhaka,Narayanganj,Narayanganj Sadar,Industrial,32,466085,14565,1880,Inspector,551,1945,Medium,91,245,13,0,46.1,0,222474,227000,55,282460,84.9,3.57,26.4,68.9,72.4,46.3,68.1,8,4,103,24,Full,1215,4,19,468,21,19,Low,Low,Low,No,No,No,No,No,Yes,5.0,28.3,19.5,52.2,5.0,Medium,Medium
Dhaka,Narayanganj,Fatullah,Industrial,25,344270,13771,1970,Inspector,566,1954,Medium,72,212,7,0,73.0,0,167599,156414,55,210703,81.7,4.13,16.7,55.0,68.2,56.4,63.7,11,4,97,16,Full,954,8,14,459,11,14,Medium,Low,Low,No,No,No,No,No,No,5.0,19.1,27.6,53.3,4.5,Medium,Low
Dhaka,Narayanganj,Siddhirganj,Industrial,28,279696,9989,1975,Inspector,273,1275,Medium,73,194,11,0,59.8,0,137257,137213,55,162134,89.8,4.38,52.7,64.0,69.6,40.6,67.4,7,3,72,18,Full,626,7,17,233,20,8,Medium,Low,Low,No,No,No,No,No,Yes,14.5,37.2,30.9,31.9,5.1,Medium,Medium
Dhaka,Narayanganj,Bandar,Industrial,28,328610,11736,1890,Inspector,404,1831,Medium,62,229,6,0,80.1,0,169181,170718,55,218105,83.6,3.68,34.2,62.1,75.7,49.4,81.5,8,3,84,16,Full,1006,6,20,307,29,13,Medium,Low,Low,No,No,No,No,No,No,6.0,21.6,29.6,48.8,4.3,Medium,Low
Dhaka,Narayanganj,Araihazar,Industrial,185,214244,1158,1928,Inspector,329,941,Medium,41,137,6,1,62.8,0,118335,121596,55,146426,83.6,3.6,191.4,53.2,54.8,32.2,87.2,5,2,69,15,Full,510,6,13,192,14,5,Low,Low,Low,No,No,No,No,No,No,5.0,24.9,29.9,45.2,3.5,Medium,Low
Dhaka,Narayanganj,Rupganj,Industrial,176,452209,2569,1932,Inspector,647,1945,Medium,112,273,13,2,35.0,0,219301,213523,55,254149,81.5,3.74,246.9,61.7,76.8,36.1,83.4,14,3,126,27,Full,1090,12,33,348,12,20,Low,Low,Low,No,No,No,No,No,No,13.7,30.4,31.8,37.8,4.4,Medium,Medium
Dhaka,Narayanganj,Sonargaon,Industrial,208,230996,1111,1935,Inspector,392,1164,Medium,53,126,7,1,69.3,0,104529,107165,55,131934,81.7,4.43,339.5,51.3,70.3,28.3,64.0,7,2,78,14,Full,831,7,19,312,15,13,Low,Low,Low,No,No,No,No,No,No,5.0,25.3,34.8,39.9,3.2,Medium,Medium
Dhaka,Narayanganj,Adamjee,Industrial,15,104498,6967,1995,Inspector,98,426,Medium,29,70,4,0,78.7,0,54391,50423,55,65530,80.4,3.92,12.8,55.6,76.3,36.8,69.8,3,1,32,6,Full,268,2,3,127,4,4,Medium,Low,Low,No,No,No,No,No,No,5.0,29.4,25.1,45.5,4.3,Medium,Low
Dhaka,Narayanganj,Narayanganj Port,Industrial,8,61258,7657,1990,Sub-Inspector,105,271,Medium,11,42,1,0,68.9,0,32117,31639,55,40484,82.2,3.96,7.3,48.5,76.2,47.4,74.1,1,0,17,3,Full,170,2,3,59,2,2,Low,Low,Low,No,Yes,No,No,No,No,5.0,37.0,34.1,28.9,3.3,Medium,Low
Dhaka,Narsingdi,Narsingdi Sadar,Industrial,115,303432,2639,1882,Inspector,506,1465,Medium,84,189,13,1,65.2,0,174741,177174,55,228730,82.6,3.81,125.5,57.2,78.0,62.2,60.0,7,4,93,25,Full,1169,4,22,570,18,16,Low,Low,Low,No,No,No,No,No,Yes,7.7,32.5,16.2,51.3,4.2,Medium,Medium
Dhaka,Narsingdi,Belabo,Rural,163,122522,752,1932,Inspector,135,528,Medium,25,88,2,1,54.8,0,66769,62290,12,76261,73.5,4.09,312.5,31.6,51.1,27.7,45.3,2,1,30,7,Limited,269,4,6,108,4,5,Low,Low,Low,No,No,No,No,No,No,24.5,62.4,13.2,24.4,5.4,Low,Medium
Dhaka,Narsingdi,Monohardi,Rural,195,117048,600,1935,Inspector,124,479,Medium,29,66,3,2,73.4,0,66533,62981,12,78108,75.1,4.99,198.5,40.4,57.0,25.8,61.4,3,1,28,5,Limited,207,1,8,70,6,6,Low,Low,Low,No,No,No,No,No,No,14.8,46.2,11.2,42.6,3.6,Low,Low
Dhaka,Narsingdi,Palash,Industrial,77,185339,2407,1965,Inspector,303,916,Medium,34,121,3,0,62.5,0,85144,80135,55,103458,84.7,4.74,77.6,59.3,65.5,35.4,84.9,4,2,52,11,Full,468,6,4,152,15,3,Medium,Low,Low,No,No,No,No,No,No,16.0,15.8,31.5,52.7,4.2,Medium,Low
Dhaka,Narsingdi,Raipura,River,380,253078,666,1928,Inspector,385,1357,Medium,61,205,6,3,72.8,0,109435,106634,14,136707,75.8,4.1,499.7,14.6,50.4,21.1,64.3,4,2,57,14,Limited,347,8,13,123,11,4,Medium,Low,Low,No,No,No,No,Yes,No,10.4,54.8,5.5,39.7,3.4,Low,Low
Dhaka,Narsingdi,Shibpur,Industrial,246,186173,757,1930,Inspector,170,980,Medium,47,123,4,1,71.8,0,91311,87335,55,106187,81.6,4.91,446.9,82.9,72.7,45.3,79.8,3,2,48,11,Full,574,4,13,184,15,7,Medium,Low,Low,No,No,No,No,No,No,8.0,27.1,37.3,35.6,6.5,Medium,Low
Dhaka,Narsingdi,Ghodashail,Industrial,35,104169,2976,2000,Sub-Inspector,121,571,Medium,27,58,4,0,71.8,0,48771,50278,55,63402,87.4,4.64,29.7,60.3,69.1,61.4,65.7,2,1,24,5,Full,281,3,5,86,6,2,Low,Low,Low,No,No,No,No,No,No,5.0,23.9,22.7,53.4,6.3,Medium,Low
Dhaka,Narsingdi,Madhabdi,Industrial,28,82799,2957,2008,Sub-Inspector,129,490,Medium,22,57,3,0,35.3,0,47796,47140,55,60865,89.2,4.15,53.9,63.0,71.4,40.6,64.4,2,1,21,4,Full,272,2,3,98,5,3,Low,Low,Low,No,No,No,No,No,No,5.8,27.5,28.1,44.4,6.0,Medium,Low
Dhaka,Kishoreganj,Kishoreganj Sadar,City,122,223851,1835,1882,Inspector,196,1283,Medium,56,124,6,0,56.2,1,113830,112587,70,133596,89.4,4.45,219.6,70.3,76.2,60.0,69.5,6,2,58,13,Full,655,5,18,232,18,10,Low,Low,Low,No,No,No,No,No,No,7.4,23.0,30.9,46.1,3.6,High,Low
Dhaka,Kishoreganj,Astagram,River,376,126315,336,1932,Inspector,163,599,Medium,37,82,4,3,64.7,0,63661,64626,14,76954,76.1,5.11,715.2,33.8,57.2,22.3,66.7,4,1,43,9,Limited,259,2,4,97,5,4,Low,Low,Low,No,No,No,No,Yes,No,10.5,56.8,18.7,24.5,5.5,Low,Low
Dhaka,Kishoreganj,Bajitpur,River,239,163593,684,1928,Inspector,173,884,Medium,38,88,5,2,67.6,0,77400,79229,14,97704,80.4,3.82,220.4,46.4,59.1,24.3,57.5,3,1,40,9,Limited,286,1,5,86,13,3,Low,Low,Low,No,No,No,No,Yes,No,9.4,56.4,15.0,28.6,6.8,Low,Medium
Dhaka,Kishoreganj,Bhairab,Industrial,144,194925,1354,1920,Inspector,337,903,Medium,54,148,8,1,58.8,0,89909,88752,55,105482,83.4,4.84,179.8,63.1,76.5,33.5,70.3,5,2,60,13,Full,619,5,12,237,9,3,Low,Low,Low,No,No,No,No,No,No,8.7,29.9,26.0,44.1,4.2,Medium,Low
Dhaka,Kishoreganj,Hossainpur,Rural,149,92410,620,1935,Inspector,154,501,Medium,20,67,1,1,57.8,0,53438,49726,12,61922,76.5,3.86,206.7,43.2,54.9,19.9,52.9,2,1,33,7,Limited,168,2,6,76,10,3,Low,Low,Low,No,No,No,No,No,Yes,14.8,48.5,16.0,35.5,2.4,Low,Low
Dhaka,Kishoreganj,Itna,River,340,100513,296,1938,Inspector,98,462,Medium,22,80,3,3,56.4,0,58748,58733,14,75694,78.7,3.88,517.6,30.4,56.0,28.8,76.8,3,1,29,5,Limited,202,2,6,79,10,2,Low,Low,Low,No,No,No,No,Yes,No,18.8,37.9,12.7,49.4,5.4,Low,Low
Dhaka,Kishoreganj,Karimganj,Rural,311,149814,482,1932,Inspector,211,775,Medium,37,95,3,2,64.9,0,72174,68479,12,82652,82.0,4.39,634.5,44.8,62.3,26.7,59.4,2,1,39,9,Limited,192,2,12,80,8,7,Medium,Low,Low,No,No,No,No,No,No,22.1,38.8,9.4,51.8,4.0,Low,Low
Dhaka,Kishoreganj,Katiadi,Rural,268,147068,549,1930,Inspector,241,800,Medium,35,82,3,3,72.1,0,77898,79155,12,100441,68.2,4.36,340.8,27.9,51.8,15.1,64.0,5,1,49,9,Limited,301,2,8,125,9,7,Medium,Low,Low,No,No,No,No,No,Yes,21.5,46.6,19.8,33.6,4.7,Low,Low
Dhaka,Kishoreganj,Kuliarchar,River,213,128702,604,1932,Inspector,203,727,Medium,30,78,2,2,59.5,0,63916,65017,14,78269,77.5,4.01,363.9,30.8,62.6,35.4,66.3,4,1,29,8,Limited,209,1,7,101,7,5,Low,Low,Low,No,No,No,No,Yes,No,15.5,40.5,10.0,49.5,3.9,Low,Medium
Dhaka,Kishoreganj,Mithamain,River,272,88018,324,1940,Inspector,89,520,Medium,20,61,2,2,58.1,0,48908,48187,14,60753,86.6,4.86,245.5,28.2,54.0,32.4,60.4,1,1,26,5,Limited,135,1,6,51,4,3,Low,Low,Low,No,No,No,No,Yes,Yes,13.3,46.3,26.8,26.9,4.8,Low,Low
Dhaka,Kishoreganj,Nikli,River,205,72749,355,1945,Inspector,84,401,Medium,17,54,2,2,78.8,0,34826,32749,14,44444,74.0,3.9,360.8,34.5,58.9,34.5,56.5,2,0,20,3,Limited,113,2,3,55,4,3,Medium,Low,Low,No,No,No,No,Yes,No,8.3,49.5,19.1,31.4,4.9,Low,Medium
Dhaka,Kishoreganj,Pakundia,Rural,219,156501,715,1928,Inspector,138,876,Medium,33,99,3,3,40.5,0,80438,80300,12,94100,78.3,4.51,162.4,36.4,50.7,26.7,62.7,4,2,51,10,Limited,188,4,3,89,10,6,Medium,Low,Low,No,No,No,No,No,No,23.7,57.7,13.2,29.1,6.0,Low,Low
Dhaka,Kishoreganj,Tarail,Rural,179,90544,506,1932,Inspector,145,450,Medium,27,77,4,1,92.0,0,52316,48882,12,64900,81.2,4.11,174.5,43.3,51.8,19.2,48.3,3,0,30,5,Limited,143,3,5,44,3,5,Low,Low,Low,No,No,No,No,No,Yes,18.3,58.5,11.5,30.0,5.5,Low,Low
Dhaka,Kishoreganj,Bhairab Ferry,River,12,18422,1535,2000,Sub-Inspector,50,200,Medium,8,15,1,0,37.3,0,9767,9030,14,11155,85.8,4.08,25.8,20.1,49.9,33.8,59.3,0,0,5,1,Limited,27,0,0,8,1,0,Low,Low,Low,No,Yes,No,No,Yes,No,12.9,40.4,26.5,33.1,5.2,Low,Low
Dhaka,Kishoreganj,Kuliarchar River,River,18,16823,935,2005,Sub-Inspector,50,200,Medium,8,15,1,0,65.0,0,7720,7963,14,10052,80.8,3.8,23.6,50.4,53.0,22.1,58.7,0,0,5,1,Limited,29,0,0,9,1,0,Medium,Low,Low,No,No,No,No,Yes,No,12.6,49.8,12.6,37.6,2.9,Low,Low
Dhaka,Tangail,Tangail Sadar,City,165,300295,1820,1882,Inspector,428,1527,Medium,81,233,9,2,67.1,1,172874,166000,70,201674,86.3,3.81,220.4,82.5,72.3,52.9,67.7,11,4,87,19,Full,1106,10,27,540,22,6,Low,Low,Low,No,No,No,No,No,No,11.5,20.4,37.8,41.8,4.0,High,Medium
Dhaka,Tangail,Basail,Rural,147,73028,497,1940,Inspector,113,310,Medium,14,43,2,1,49.4,0,40427,39078,12,50946,78.5,3.93,288.8,50.9,56.6,37.1,74.8,1,0,21,3,Limited,123,1,3,36,3,2,Medium,Low,Low,No,No,No,No,No,No,21.7,56.4,17.2,26.4,5.7,Low,Medium
Dhaka,Tangail,Bhuapur,Rural,234,125983,538,1932,Inspector,152,701,Medium,25,66,3,1,61.7,0,67702,68053,12,81328,69.3,4.1,318.9,40.2,53.1,8.0,39.7,3,1,32,5,Limited,247,4,7,76,10,4,Medium,Low,Low,No,No,No,No,No,Yes,15.1,58.5,16.8,24.7,4.3,Low,Medium
Dhaka,Tangail,Delduar,Rural,205,102724,501,1935,Inspector,136,426,Medium,28,69,3,2,63.5,0,56658,54652,12,67545,74.5,4.92,270.2,39.7,53.3,19.1,60.3,3,1,29,7,Limited,144,3,7,56,5,4,Low,Low,Low,No,No,No,No,No,No,13.2,51.1,19.4,29.5,7.0,Low,Medium
Dhaka,Tangail,Dhanbari,Rural,199,101397,510,1940,Inspector,110,452,Medium,26,60,2,1,50.4,0,53065,53520,12,62252,78.0,4.91,249.2,40.7,50.6,20.0,62.2,3,1,29,6,Limited,198,2,3,59,4,3,Low,Low,Low,No,No,No,No,No,No,22.4,41.7,5.6,52.7,5.3,Low,Low
Dhaka,Tangail,Ghatail,Rural,378,170319,451,1928,Inspector,216,1020,Medium,36,130,5,5,48.2,0,92724,95117,12,109907,74.2,4.86,534.3,36.7,39.9,21.1,66.0,4,1,57,12,Limited,351,2,9,133,11,10,Low,Low,Low,No,Yes,No,No,Yes,No,10.7,43.3,16.9,39.8,6.6,Low,Low
Dhaka,Tangail,Gopalpur,Rural,176,103329,587,1938,Inspector,144,517,Medium,22,79,2,1,60.0,0,52667,51963,12,65942,80.4,5.1,352.6,35.6,47.6,23.5,66.5,2,1,30,7,Limited,234,3,2,90,4,6,Low,Low,Low,No,No,No,No,No,No,10.8,48.4,19.5,32.1,5.5,Low,Low
Dhaka,Tangail,Kalihati,Industrial,278,170926,615,1930,Inspector,166,920,Medium,33,114,3,1,57.7,0,73798,73839,55,91405,84.7,3.91,518.6,67.4,59.4,61.6,50.7,5,1,52,9,Full,498,4,4,216,10,5,Low,Low,Low,No,No,No,No,No,No,5.0,37.0,29.9,33.1,6.0,Medium,Medium
Dhaka,Tangail,Madhupur,Rural,492,184589,375,1920,Inspector,252,955,Medium,41,144,4,6,49.6,0,99821,98785,12,128484,65.9,3.94,1037.7,36.9,47.5,17.7,67.3,6,1,57,13,Limited,347,3,14,127,8,3,Medium,Low,Low,No,No,No,No,No,No,18.3,40.1,12.3,47.6,5.9,Low,Low
Dhaka,Tangail,Mirzapur,Industrial,336,189485,564,1925,Inspector,294,1051,Medium,35,131,4,2,92.0,0,89239,82443,55,106932,88.6,4.34,716.6,73.0,62.7,39.9,77.9,6,2,58,14,Full,455,6,12,155,6,5,Low,Low,Low,No,No,No,No,No,Yes,21.3,28.4,26.8,44.8,5.0,Medium,Medium
Dhaka,Tangail,Nagarpur,Rural,257,116554,454,1932,Inspector,116,531,Medium,24,96,3,1,55.1,0,67598,64883,12,86384,86.1,4.63,383.1,37.1,53.8,10.7,63.4,3,1,36,7,Limited,200,2,3,99,4,3,Low,Low,Low,No,No,No,No,No,No,6.6,49.8,12.3,37.9,3.2,Low,Medium
Dhaka,Tangail,Sakhipur,Rural,372,135526,364,1935,Inspector,224,567,Medium,28,87,3,4,75.6,0,70943,65768,12,80056,78.1,4.08,227.0,39.6,64.7,18.7,56.6,2,1,38,8,Limited,220,2,7,105,7,2,Low,Low,Low,No,No,No,No,No,No,12.9,48.3,14.4,37.3,4.2,Low,Low
Dhaka,Tangail,Madhupur Forest,Rural,80,35164,440,2008,Sub-Inspector,50,200,Medium,8,20,1,0,40.2,0,16291,15961,12,19428,80.8,4.82,131.1,33.1,65.2,16.0,67.5,0,0,8,1,Limited,51,0,1,19,1,1,Low,Low,Low,No,No,No,No,No,Yes,12.0,43.1,16.6,40.3,3.4,Low,Low
Dhaka,Tangail,Tangail Model,City,25,67753,2710,2015,Inspector,91,396,Medium,16,43,2,0,61.5,1,33034,33620,70,42278,78.0,3.73,29.1,68.8,77.4,58.4,65.4,1,1,18,3,Full,249,0,2,79,3,3,Low,Low,Low,No,No,No,No,No,No,9.2,18.8,41.1,40.1,4.0,High,Low
Dhaka,Manikganj,Manikganj Sadar,Sadar,145,160794,1109,1882,Inspector,150,664,Medium,32,109,3,1,73.4,1,71585,69067,45,82159,86.7,4.09,261.3,62.7,63.6,25.6,75.6,3,2,42,8,Full,315,4,9,151,5,6,Low,Low,Low,No,No,No,No,No,No,7.4,30.3,22.3,47.4,3.6,Medium,Medium
Dhaka,Manikganj,Daulatpur,River,263,117370,446,1930,Inspector,106,574,Medium,36,90,4,3,44.1,0,65460,61188,14,73494,73.1,4.84,396.0,31.9,62.6,36.7,58.0,3,1,34,6,Limited,217,3,12,82,6,6,Low,Low,Low,No,No,No,No,Yes,No,16.4,41.5,17.6,40.9,3.5,Low,Low
Dhaka,Manikganj,Ghior,Rural,196,102748,524,1935,Inspector,155,511,Medium,25,70,2,2,54.1,0,51005,47282,12,59091,83.3,5.0,372.7,41.2,57.9,14.8,59.0,2,1,28,5,Limited,228,3,10,106,10,2,Medium,Low,Low,No,No,No,No,No,No,16.1,47.3,14.1,38.6,4.2,Low,Low
Dhaka,Manikganj,Harirampur,River,298,104833,352,1938,Inspector,110,443,Medium,26,56,3,3,47.5,0,49310,50682,14,60368,73.1,4.27,508.8,26.6,59.0,29.1,62.2,3,1,31,5,Limited,205,3,4,74,8,2,Medium,Low,Low,No,No,No,No,Yes,No,16.9,42.8,12.5,44.7,4.1,Low,Medium
Dhaka,Manikganj,Saturia,Rural,184,107023,582,1932,Inspector,103,606,Medium,21,77,2,1,75.2,0,51177,48266,12,62330,76.1,3.95,115.4,39.2,59.0,19.7,51.8,2,1,28,4,Limited,173,1,5,55,6,3,Low,Low,Low,No,No,No,No,No,No,15.5,66.9,20.0,13.1,4.9,Low,Medium
Dhaka,Manikganj,Shibalaya,River,180,92235,512,1938,Inspector,117,403,Medium,19,73,2,1,63.3,0,43388,40133,14,51324,71.0,4.0,355.6,55.9,48.8,29.6,68.1,3,1,23,5,Limited,136,2,3,67,5,3,Low,Low,Low,No,No,No,No,Yes,Yes,17.5,57.5,8.2,34.3,4.4,Low,Medium
Dhaka,Manikganj,Singair,Rural,253,136322,539,1930,Inspector,175,634,Medium,36,101,4,3,73.7,0,71763,68375,12,82106,73.4,4.86,526.2,48.3,55.1,29.2,47.3,3,1,40,7,Limited,284,4,8,118,7,4,Low,Low,Low,No,No,No,No,No,No,11.8,35.3,15.7,49.0,3.7,Low,Medium
Dhaka,Manikganj,Paturia Ghat,River,15,19475,1298,1998,Sub-Inspector,50,200,Medium,8,15,1,0,58.4,0,10466,9834,14,13048,81.4,4.35,27.5,38.6,62.7,20.7,63.0,0,0,7,1,Limited,26,0,1,10,0,1,Low,Low,Low,No,Yes,No,No,Yes,No,14.2,37.5,7.9,54.6,4.3,Low,Low
Dhaka,Manikganj,Aricha Ghat,River,12,16758,1396,2005,Sub-Inspector,50,200,Medium,8,15,1,0,56.9,0,7666,7720,14,9480,76.8,3.9,11.5,49.2,53.1,20.5,59.6,0,0,3,1,Limited,24,0,1,10,0,0,Medium,Low,Low,No,Yes,No,No,Yes,No,11.5,44.0,12.6,43.4,5.7,Low,Medium
Dhaka,Munshiganj,Munshiganj Sadar,Industrial,82,176847,2157,1882,Inspector,162,888,Medium,36,138,4,1,56.3,0,89422,92673,55,106081,75.2,4.87,96.2,63.2,64.2,43.1,70.3,4,2,62,12,Full,647,6,10,296,12,7,Low,Low,Low,No,No,No,No,No,No,12.1,33.0,33.8,33.2,4.2,Medium,Low
Dhaka,Munshiganj,Gazaria,Industrial,121,136466,1128,1965,Inspector,131,701,Medium,23,71,2,1,41.9,0,60161,57728,55,70462,82.7,3.79,245.4,76.9,81.9,45.9,81.6,3,1,34,5,Full,338,2,8,103,11,6,Low,Low,Low,No,No,No,No,No,Yes,12.9,38.6,29.8,31.6,3.9,Medium,Low
Dhaka,Munshiganj,Louhajang,River,166,130254,785,1930,Inspector,170,747,Medium,33,75,5,1,52.5,0,57421,57051,14,71818,78.5,4.66,243.6,34.2,50.6,28.5,63.1,3,1,36,8,Limited,219,3,5,96,7,3,Low,Low,Low,No,No,No,No,Yes,No,18.2,45.7,15.0,39.3,6.2,Low,Low
Dhaka,Munshiganj,Sirajdikhan,Industrial,182,139874,769,1932,Inspector,161,740,Medium,40,110,6,2,58.4,0,65221,65992,55,76678,79.4,4.59,198.5,66.8,66.2,27.0,64.6,3,1,46,9,Full,452,3,3,138,10,4,Low,Low,Low,No,No,No,No,No,No,8.9,31.2,30.6,38.2,6.4,Medium,Low
Dhaka,Munshiganj,Sreenagar,Industrial,171,153377,897,1930,Inspector,236,689,Medium,33,82,4,1,57.2,0,67913,68896,55,80245,88.2,3.66,252.3,61.5,72.9,47.8,66.8,5,1,48,8,Full,389,3,11,174,8,3,Low,Low,Low,No,No,No,No,No,No,5.0,36.4,34.1,29.5,5.3,Medium,Low
Dhaka,Munshiganj,Tongibari,River,187,164284,879,1932,Inspector,218,870,Medium,38,107,6,1,39.3,0,78119,78399,14,99913,76.9,4.14,290.3,40.9,65.0,21.6,51.9,3,1,39,10,Limited,311,4,11,122,8,8,Low,Low,Low,No,No,No,No,Yes,No,7.7,51.2,18.2,30.6,2.0,Low,Medium
Dhaka,Munshiganj,Mawa Ferry,River,10,13307,1331,2000,Sub-Inspector,50,200,Medium,8,15,1,0,74.1,0,6509,6307,14,8167,76.6,4.04,21.6,39.9,51.9,24.6,59.2,0,0,3,1,Limited,31,0,0,14,0,0,Low,Low,Low,No,Yes,No,No,Yes,No,5.0,51.8,26.8,21.4,3.7,Low,Low
Dhaka,Munshiganj,Lauhajang Ferry,River,8,11520,1440,2005,Sub-Inspector,50,200,Medium,8,15,1,0,85.6,0,5952,6072,14,7907,77.9,3.93,9.4,33.0,57.7,35.6,57.8,0,0,3,1,Limited,20,0,0,6,0,0,Low,Low,Low,No,Yes,No,No,Yes,No,17.7,51.7,10.3,38.0,5.8,Low,Medium
Dhaka,Faridpur,Faridpur Sadar,Sadar,188,235353,1252,1882,Inspector,314,1198,Medium,62,156,6,1,76.2,1,122582,115635,45,149691,77.9,4.16,369.9,42.0,72.0,43.4,73.7,5,2,63,13,Full,661,3,12,222,17,13,Low,Low,Low,No,No,No,No,No,No,13.7,31.7,19.5,48.8,4.6,Medium,Medium
Dhaka,Faridpur,Alfadanga,Rural,183,78514,429,1935,Inspector,129,401,Medium,19,58,2,2,49.8,0,39472,37838,12,48055,77.6,4.78,279.7,34.4,66.1,13.2,55.7,1,0,22,4,Limited,168,1,5,62,5,2,Low,Low,Low,No,No,No,No,No,No,15.2,46.7,18.7,34.6,5.8,Low,Medium
Dhaka,Faridpur,Bhanga,River,248,125328,505,1928,Inspector,197,586,Medium,26,92,2,1,60.7,0,63168,63134,14,82499,75.6,4.04,461.1,16.5,59.2,27.4,63.5,4,1,36,6,Limited,191,3,7,71,6,5,Medium,Low,Low,No,No,No,No,Yes,No,13.6,51.3,21.9,26.8,4.1,Low,Low
Dhaka,Faridpur,Boalmari,Rural,247,115875,469,1930,Inspector,190,614,Medium,25,91,2,3,63.8,0,66448,67214,12,83257,76.8,4.8,212.1,38.0,53.8,30.2,45.2,3,1,33,6,Limited,233,3,9,77,6,3,Medium,Low,Low,No,No,No,No,No,No,17.8,58.0,15.7,26.3,7.4,Low,Low
Dhaka,Faridpur,Char Bhadrasan,River,160,59488,372,1945,Inspector,75,278,Medium,12,39,1,1,64.7,0,31033,31156,14,38238,79.7,4.69,194.7,38.1,53.9,40.5,69.9,1,0,16,3,Limited,104,1,4,44,4,2,Medium,Low,Low,No,No,No,No,Yes,No,8.5,48.8,13.1,38.1,3.2,Low,Low
Dhaka,Faridpur,Madhukhali,Rural,195,88592,454,1932,Inspector,144,388,Medium,21,64,3,2,48.5,0,44635,41660,12,54788,81.3,5.04,237.3,36.5,48.6,26.2,62.1,2,0,25,5,Limited,142,2,6,65,3,4,Low,Low,Low,No,No,No,No,No,No,11.4,41.7,13.4,44.9,6.1,Low,Low
Dhaka,Faridpur,Nagarkanda,Rural,198,90176,455,1935,Inspector,91,395,Medium,24,54,3,2,72.4,0,45099,42791,12,51067,79.9,4.6,122.8,59.4,59.8,29.5,60.8,1,0,20,5,Limited,219,1,6,106,8,3,Medium,Low,Low,No,No,No,No,No,No,5.8,52.5,17.7,29.8,7.7,Low,Medium
Dhaka,Faridpur,Saltha,Rural,150,66036,440,1940,Inspector,81,356,Medium,17,47,2,1,40.4,0,31684,30608,12,39510,83.5,5.13,113.7,46.8,59.6,33.6,66.5,2,0,19,3,Limited,94,1,3,38,3,2,Medium,Low,Low,No,No,No,No,No,No,18.8,55.0,7.8,37.2,4.5,Low,Medium
Dhaka,Faridpur,Sadarpur,River,227,108651,479,1935,Inspector,157,539,Medium,29,61,2,2,47.3,0,49995,51487,14,61923,78.0,5.04,347.7,41.9,60.2,28.6,53.2,2,1,31,5,Limited,155,3,3,73,6,1,Low,Low,Low,No,No,No,No,Yes,No,11.1,46.6,19.1,34.3,3.8,Low,Medium
Dhaka,Faridpur,Faridpur Model,Sadar,22,51623,2346,2015,Sub-Inspector,81,285,Medium,12,36,1,0,68.3,1,23521,21890,45,29090,74.8,3.84,39.7,59.3,72.7,32.5,79.9,1,0,15,2,Full,139,1,1,58,4,1,Low,Low,Low,No,No,No,No,No,No,15.5,33.9,28.0,38.1,4.9,Medium,Low
Dhaka,Gopalganj,Gopalganj Sadar,Sadar,220,140554,639,1882,Inspector,206,696,Medium,39,89,5,1,62.9,1,76150,71097,45,95882,86.5,4.97,284.1,46.3,76.1,36.4,61.2,3,1,38,6,Full,457,4,8,219,7,3,Low,Low,Low,No,No,No,No,No,No,5.6,36.5,25.3,38.2,6.0,Medium,Low
